"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU"
"301",301,301,"Schleuss, Per Marten",1,"Univ Bayreuth, Bayreuth Ctr Ecol & Environm Res BayCEER, Dept Soil Biogeochem, Soil Ecol, Bayreuth, Germany.","univ bayreuth","bayreuth ctr ecol & environm res bayceer",NA,"soil ecol","bayreuth","germany",NA,NA,NA,"WOS:000531817000012",54,"J","2020","WILEY"
"302",302,302,"Spohn, Marie",5,"Univ Bayreuth, Bayreuth Ctr Ecol & Environm Res BayCEER, Dept Soil Biogeochem, Soil Ecol, Bayreuth, Germany.","univ bayreuth","bayreuth ctr ecol & environm res bayceer",NA,"soil ecol","bayreuth","germany",NA,NA,"0000-0002-1010-7317","WOS:000531817000012",54,"J","2020","WILEY"
"303",303,303,"Widdig, Meike",2,"Univ Bayreuth, Bayreuth Ctr Ecol & Environm Res BayCEER, Dept Soil Biogeochem, Soil Ecol, Bayreuth, Germany.","univ bayreuth","bayreuth ctr ecol & environm res bayceer",NA,"soil ecol","bayreuth","germany",NA,NA,NA,"WOS:000531817000012",54,"J","2020","WILEY"
"304",304,304,"Beck, Harald",4,"Towson Univ, Dept Biol Sci, 8000 York Rd, Towson, MD 21252 USA.","towson univ","8000 york rd","21252","towson","md","usa",NA,NA,NA,"WOS:000531817000003",55,"J","2020","WILEY"
"305",305,305,"Feeley, Kenneth",3,"Univ Miami, Dept Biol, Coral Gables, FL 33146 USA.","univ miami","dept biol","33146","coral gables","fl","usa",NA,NA,NA,"WOS:000531817000003",55,"J","2020","WILEY"
"306",306,306,"Nunez, Nohemi Huanca",2,"Univ Nebraska, Sch Biol Sci, Lincoln, NE 68588 USA.","univ nebraska","sch biol sci","68588","lincoln","ne","usa",NA,NA,NA,"WOS:000531817000003",55,"J","2020","WILEY"
"307",307,307,"Terborgh, John W.",1,"Univ Florida, Dept Biol, Gainesville, FL 32611 USA.","univ florida","dept biol","32611","gainesville","fl","usa",NA,NA,NA,"WOS:000531817000003",55,"J","2020","WILEY"
"308",308,308,"Bered, Fernanda",5,"Univ Fed Rio Grande do Sul, Programa Posgrad Genet & Biol Mol, Inst Biociencias, Ave Bento Goncalves 9500,POB 15053, BR-91501970 Porto Alegre, RS, Brazil.","univ fed rio grande do sul","programa posgrad genet & biol mol","91501970"," porto alegre","rs","brazil",NA,NA,NA,"WOS:000529675400001",56,"J",NA,"WILEY"
"309",309,309,"Costa, Lais Mara Santana",1,"Univ Fed Rio Grande do Sul, Programa Posgrad Genet & Biol Mol, Inst Biociencias, Ave Bento Goncalves 9500,POB 15053, BR-91501970 Porto Alegre, RS, Brazil.","univ fed rio grande do sul","programa posgrad genet & biol mol","91501970"," porto alegre","rs","brazil",NA,NA,NA,"WOS:000529675400001",56,"J",NA,"WILEY"
"310",310,310,"Goetze, Marcia",2,"Univ Fed Rio Grande do Sul, Programa Posgrad Genet & Biol Mol, Inst Biociencias, Ave Bento Goncalves 9500,POB 15053, BR-91501970 Porto Alegre, RS, Brazil.","univ fed rio grande do sul","programa posgrad genet & biol mol","91501970"," porto alegre","rs","brazil",NA,NA,NA,"WOS:000529675400001",56,"J",NA,"WILEY"
"311",311,311,"Rodrigues, Arthur Vinicius",3,"Univ Fed Rio Grande do Sul, Programa Posgrad Ecol, Inst Biociencias, Ave Bento Goncalves 9500,POB 15007, BR-91501970 Porto Alegre, RS, Brazil.","univ fed rio grande do sul","programa posgrad ecol","91501970"," porto alegre","rs","brazil",NA,NA,NA,"WOS:000529675400001",56,"J",NA,"WILEY"
"312",312,312,"Seger, Guilherme Dubal dos Santos",4,"Univ Fed Rio Grande do Sul, Ctr Estudos Costeiros Limnol & Marinhos, BR-95625000 Imbe, RS, Brazil.","univ fed rio grande do sul","ctr estudos costeiros limnol & marinhos","95625000"," imbe","rs","brazil",NA,"I-9239-2014","0000-0002-0710-3550","WOS:000529675400001",56,"J",NA,"WILEY"
"313",313,313,"Bujan, Jelena",1,"Univ Louisville, Dept Biol, Louisville, KY 40292 USA.","univ louisville","dept biol","40292","louisville","ky","usa",NA,NA,NA,"WOS:000529614100001",57,"J","2020","WILEY"
"314",314,314,"Kaspari, Michael",4,"Univ Oklahoma, Dept Biol, Geog Ecol Grp, Norman, OK 73019 USA.","univ oklahoma","geog ecol grp","73019","norman","ok","usa",NA,NA,"0000-0002-9717-5768","WOS:000529614100001",57,"J","2020","WILEY"
"315",315,315,"Roeder, Karl A.",2,"Univ Oklahoma, Dept Biol, Geog Ecol Grp, Norman, OK 73019 USA.","univ oklahoma","geog ecol grp","73019","norman","ok","usa",NA,NA,NA,"WOS:000529614100001",57,"J","2020","WILEY"
"316",316,316,"Yanoviak, Stephen P.",3,"Univ Louisville, Dept Biol, Louisville, KY 40292 USA.","univ louisville","dept biol","40292","louisville","ky","usa",NA,NA,"0000-0001-6425-1413","WOS:000529614100001",57,"J","2020","WILEY"
"317",317,317,"Castillioni, Karen",2,"Univ Oklahoma, Dept Microbiol & Plant Biol, Norman, OK 73019 USA.","univ oklahoma","dept microbiol & plant biol","73019","norman","ok","usa",NA,NA,NA,"WOS:000529672900001",58,"J","2020","WILEY"
"318",318,314,"Kaspari, Michael",4,"Univ Oklahoma, Dept Biol, Norman, OK 73019 USA.","univ oklahoma","dept biol","73019","norman","ok","usa",NA,NA,"0000-0002-9717-5768","WOS:000529672900001",58,"J","2020","WILEY"
"319",319,319,"Prather, Rebecca M.",1,"Univ Oklahoma, Dept Biol, Norman, OK 73019 USA.","univ oklahoma","dept biol","73019","norman","ok","usa",NA,NA,"0000-0002-3655-5716","WOS:000529672900001",58,"J","2020","WILEY"
"320",320,320,"Souza, Lara",5,"Univ Oklahoma, Dept Microbiol & Plant Biol, Norman, OK 73019 USA.","univ oklahoma","dept microbiol & plant biol","73019","norman","ok","usa",NA,NA,NA,"WOS:000529672900001",58,"J","2020","WILEY"
"321",321,321,"Welti, Ellen A. R.",3,"Univ Oklahoma, Dept Biol, Norman, OK 73019 USA.","univ oklahoma","dept biol","73019","norman","ok","usa",NA,NA,"0000-0001-6944-3422","WOS:000529672900001",58,"J","2020","WILEY"
"322",322,322,"Barnes, A. D.",4,"German Ctr Integrat Biodivers Res iDiv, Leipzig, Germany.","german ctr integrat biodivers res idiv",NA,NA,"leipzig",NA,"germany",NA,"AAQ-9592-2020","0000-0002-6499-381X","WOS:000529621000001",59,"J",NA,"WILEY"
"323",323,323,"Borer, Elizabeth T.",5,"Univ Minnesota, Dept Ecol Evolut & Behav, St Paul, MN 55108 USA.","univ minnesota","dept ecol evolut & behav","55108","st paul","mn","usa",NA,NA,NA,"WOS:000529621000001",59,"J",NA,"WILEY"
"324",324,324,"Ebeling, A.",1,"Univ Jena, Inst Ecol & Evolut, Jena, Germany.","univ jena",NA,NA,"inst ecol & evolut","jena","germany",NA,NA,NA,"WOS:000529621000001",59,"J",NA,"WILEY"
"325",325,846,"Eisenhauer, N.",6,"German Ctr Integrat Biodivers Res iDiv, Leipzig, Germany.","german ctr integrat biodivers res idiv",NA,NA,"leipzig",NA,"germany",NA,NA,NA,"WOS:000529621000001",59,"J",NA,"WILEY"
"326",326,326,"Lind, E. W.",2,"Univ Minnesota, Dept Ecol Evolut & Behav, St Paul, MN 55108 USA.","univ minnesota","dept ecol evolut & behav","55108","st paul","mn","usa",NA,NA,NA,"WOS:000529621000001",59,"J",NA,"WILEY"
"327",327,327,"Meyer, S. T.",3,"Tech Univ Munich, Dept Ecol & Ecosyst Management, Freising Weihenstephan, Germany.","tech univ munich",NA,NA,"dept ecol & ecosyst management","freising weihenstephan","germany",NA,NA,NA,"WOS:000529621000001",59,"J",NA,"WILEY"
"328",328,328,"Weisser, W. W.",7,"Tech Univ Munich, Dept Ecol & Ecosyst Management, Freising Weihenstephan, Germany.","tech univ munich",NA,NA,"dept ecol & ecosyst management","freising weihenstephan","germany",NA,NA,NA,"WOS:000529621000001",59,"J",NA,"WILEY"
"329",329,329,"Bosch, Jordi",7,"CREAF, E-08193 Bellaterra, Catalonia, Spain.","creaf",NA,"08193"," bellaterra","catalonia","spain",NA,NA,NA,"WOS:000529612100001",60,"J",NA,"WILEY"
"330",330,330,"Calleja, Juan Antonio",5,"CREAF, E-08193 Bellaterra, Catalonia, Spain.","creaf",NA,"08193"," bellaterra","catalonia","spain",NA,"M-1639-2014","0000-0002-6586-0939","WOS:000529612100001",60,"J",NA,"WILEY"
"331",331,331,"Gomez, Jose Maria",3,"CSIC, EEZA, Dept Ecol Func & Evolut, ES-04120 Almeria, Spain.","csic","eeza","04120"," almeria",NA,"spain",NA,NA,NA,"WOS:000529612100001",60,"J",NA,"WILEY"
"332",332,332,"Hernandez-Castellano, Carlos",1,"CREAF, E-08193 Bellaterra, Catalonia, Spain.","creaf",NA,"08193"," bellaterra","catalonia","spain",NA,NA,"0000-0003-0211-6018","WOS:000529612100001",60,"J",NA,"WILEY"
"333",333,333,"Reverte, Sara",6,"CREAF, E-08193 Bellaterra, Catalonia, Spain.","creaf",NA,"08193"," bellaterra","catalonia","spain",NA,NA,NA,"WOS:000529612100001",60,"J",NA,"WILEY"
"334",334,334,"Rodrigo, Anselm",2,"CREAF, E-08193 Bellaterra, Catalonia, Spain.","creaf",NA,"08193"," bellaterra","catalonia","spain",NA,NA,"0000-0001-6341-0363","WOS:000529612100001",60,"J",NA,"WILEY"
"335",335,335,"Stefanescu, Constanti",4,"CREAF, E-08193 Bellaterra, Catalonia, Spain.","creaf",NA,"08193"," bellaterra","catalonia","spain",NA,NA,NA,"WOS:000529612100001",60,"J",NA,"WILEY"
"336",336,336,"McKnight, Donald T.",2,"James Cook Univ, Coll Sci & Engn, Townsville, Qld, Australia.","james cook univ","coll sci & engn",NA,"townsville","qld","australia",NA,NA,"0000-0001-8543-098X","WOS:000529611600001",61,"J",NA,"WILEY"
"337",337,337,"Nordberg, Eric J.",1,"James Cook Univ, Coll Sci & Engn, Townsville, Qld, Australia.","james cook univ","coll sci & engn",NA,"townsville","qld","australia",NA,NA,"0000-0002-1333-622X","WOS:000529611600001",61,"J",NA,"WILEY"
"338",338,338,"Dong, Yuran",5,"Nanjing Univ, Dept Ecol, Sch Life Sci, 163 Xianlin Ave, Nanjing 210023, Peoples R China.","nanjing univ","dept ecol"," 21002","nanjing",NA,"peoples r china",NA,NA,NA,"WOS:000529809800001",62,"J",NA,"WILEY"
"339",339,339,"Sun, Shucun",6,"Nanjing Univ, Dept Ecol, Sch Life Sci, 163 Xianlin Ave, Nanjing 210023, Peoples R China.","nanjing univ","dept ecol"," 21002","nanjing",NA,"peoples r china",NA,NA,NA,"WOS:000529809800001",62,"J",NA,"WILEY"
"340",340,340,"Tylianakis, Jason M.",3,"Univ Canterbury, Bioprotect Res Ctr, Sch Biol Sci, Christchurch 8140, New Zealand.","univ canterbury","bioprotect res ctr",NA,"sch biol sci","christchurch ","new zealand",NA,NA,NA,"WOS:000529809800001",62,"J",NA,"WILEY"
"341",341,341,"Xi, Xinqiang",1,"Nanjing Univ, Dept Ecol, Sch Life Sci, 163 Xianlin Ave, Nanjing 210023, Peoples R China.","nanjing univ","dept ecol"," 21002","nanjing",NA,"peoples r china",NA,NA,NA,"WOS:000529809800001",62,"J",NA,"WILEY"
"342",342,342,"Yang, Sihai",4,"Nanjing Univ, Dept Ecol, Sch Life Sci, 163 Xianlin Ave, Nanjing 210023, Peoples R China.","nanjing univ","dept ecol"," 21002","nanjing",NA,"peoples r china",NA,NA,NA,"WOS:000529809800001",62,"J",NA,"WILEY"
"343",343,343,"Yang, Yangheshan",2,"Nanjing Univ, Dept Ecol, Sch Life Sci, 163 Xianlin Ave, Nanjing 210023, Peoples R China.","nanjing univ","dept ecol"," 21002","nanjing",NA,"peoples r china",NA,NA,"0000-0001-5623-199X","WOS:000529809800001",62,"J",NA,"WILEY"
"344",344,344,"Harrison, Sandy P.",3,"Univ Reading, Dept Geog & Environm Sci, Reading RG6 6AB, Berks, England.","univ reading","dept geog & environm sci","rg6 6ab","reading ","berks","england",NA,NA,"0000-0001-5687-1903","WOS:000529615100001",63,"J",NA,"WILEY"
"345",345,345,"Prentice, I. Colin",2,"Imperial Coll London, Dept Life Sci, AXA Chair Programme Biosphere & Climate Impacts, Silwood Pk Campus,Buckhurst Rd, Ascot SL5 7PY, Berks, England.","imperial coll london","dept life sci","sl5 7py","ascot ","berks","england",NA,NA,NA,"WOS:000529615100001",63,"J",NA,"WILEY"
"346",346,346,"Wei, Dongyang",1,"Univ Reading, Dept Geog & Environm Sci, Reading RG6 6AB, Berks, England.","univ reading","dept geog & environm sci","rg6 6ab","reading ","berks","england",NA,NA,"0000-0003-0384-4340","WOS:000529615100001",63,"J",NA,"WILEY"
"347",347,347,"Start, Denon",1,"Univ Calif Davis, Ctr Populat Biol, Davis, CA 95616 USA.","univ calif davis","ctr populat biol","95616","davis","ca","usa",NA,NA,NA,"WOS:000527018000001",64,"J","2020","WILEY"
"348",348,348,"Aragon, Gregorio",3,"Univ Rey Juan Carlos, Area Biodiversidad & Conservac, Dept Biol Geol Fis & Quim Inorgan, ESCET, C Tulipan S-N, Mostoles 28933, Spain.","univ rey juan carlos","area biodiversidad & conservac"," 28933","mostoles",NA,"spain",NA,NA,"0000-0003-3349-5153","WOS:000527063300001",65,"J","2020","WILEY"
"349",349,349,"de Bello, Francesco",4,"Univ South Bohemia, Dept Bot, Fac Sci, Branisovska 1760, Ceske Budejovice 37005, Czech Republic.","univ south bohemia","dept bot"," 37005","ceske budejovice",NA,"czech republic",NA,NA,NA,"WOS:000527063300001",65,"J","2020","WILEY"
"350",350,350,"Hurtado, Pilar",1,"Univ Rey Juan Carlos, Area Biodiversidad & Conservac, Dept Biol Geol Fis & Quim Inorgan, ESCET, C Tulipan S-N, Mostoles 28933, Spain.","univ rey juan carlos","area biodiversidad & conservac"," 28933","mostoles",NA,"spain",NA,NA,"0000-0001-7859-8960","WOS:000527063300001",65,"J","2020","WILEY"
"351",351,351,"Martinez, Isabel",5,"Univ Rey Juan Carlos, Area Biodiversidad & Conservac, Dept Biol Geol Fis & Quim Inorgan, ESCET, C Tulipan S-N, Mostoles 28933, Spain.","univ rey juan carlos","area biodiversidad & conservac"," 28933","mostoles",NA,"spain",NA,"K-8800-2014","0000-0002-5924-1648","WOS:000527063300001",65,"J","2020","WILEY"
"352",352,352,"Prieto, Maria",2,"Univ Rey Juan Carlos, Area Biodiversidad & Conservac, Dept Biol Geol Fis & Quim Inorgan, ESCET, C Tulipan S-N, Mostoles 28933, Spain.","univ rey juan carlos","area biodiversidad & conservac"," 28933","mostoles",NA,"spain",NA,NA,NA,"WOS:000527063300001",65,"J","2020","WILEY"
"353",353,353,"Anderson, T. Michael",4,"Wake Forest Univ, Dept Biol, Winston Salem, NC 27109 USA.","wake forest univ","dept biol","27109","winston salem","nc","usa",NA,NA,NA,"WOS:000526971000001",66,"J","2020","WILEY"
"354",354,354,"Donati, George L.",3,"Wake Forest Univ, Dept Chem, Winston Salem, NC 27109 USA.","wake forest univ","dept chem","27109","winston salem","nc","usa",NA,NA,NA,"WOS:000526971000001",66,"J","2020","WILEY"
"355",355,355,"Griffith, Daniel M.",2,"Wake Forest Univ, Dept Biol, Winston Salem, NC 27109 USA.","wake forest univ","dept biol","27109","winston salem","nc","usa",NA,NA,"0000-0001-7463-4004","WOS:000526971000001",66,"J","2020","WILEY"
"356",356,356,"Quigley, Kathleen M.",1,"Wake Forest Univ, Dept Biol, Winston Salem, NC 27109 USA.","wake forest univ","dept biol","27109","winston salem","nc","usa",NA,NA,NA,"WOS:000526971000001",66,"J","2020","WILEY"
"357",357,357,"Badger, Janelle J.",1,"Univ Alaska Fairbanks, Dept Biol & Wildlife, Fairbanks, AK 99775 USA.","univ alaska fairbanks","dept biol & wildlife","99775","fairbanks","ak","usa",NA,NA,NA,"WOS:000526133000001",67,"J","2020","WILEY"
"358",358,358,"Bowen, W. Don",2,"Bedford Inst Oceanog, Dept Fisheries & Oceans Canada, 1 Challenger Dr, Dartmouth, NS, Canada.","bedford inst oceanog","bedford inst oceanog",NA,"dartmouth","ns","canada",NA,NA,NA,"WOS:000526133000001",67,"J","2020","WILEY"
"359",359,359,"Breed, Greg A.",4,"Univ Alaska Fairbanks, Dept Biol & Wildlife, Fairbanks, AK 99775 USA.","univ alaska fairbanks","dept biol & wildlife","99775","fairbanks","ak","usa",NA,NA,NA,"WOS:000526133000001",67,"J","2020","WILEY"
"360",360,360,"den Heyer, Cornelia E.",3,"Bedford Inst Oceanog, Dept Fisheries & Oceans Canada, 1 Challenger Dr, Dartmouth, NS, Canada.","bedford inst oceanog","bedford inst oceanog",NA,"dartmouth","ns","canada",NA,NA,NA,"WOS:000526133000001",67,"J","2020","WILEY"
"361",361,361,"Hall, Steven J.",5,"Iowa State Univ, Dept Ecol Evolut & Organismal Biol, 251 Bessey Hall, Ames, IA 50011 USA.","iowa state univ","251 bessey hall","50011","ames","ia","usa",NA,NA,"0000-0002-7841-2019","WOS:000526128100001",68,"J",NA,"WILEY"
"362",362,362,"Hofmockel, Kirsten",4,"Pacific Northwest Natl Lab, 902 Battelle Blvd, Richland, WA 99352 USA.","pacific northwest natl lab","902 battelle blvd","99352","richland","wa","usa",NA,NA,NA,"WOS:000526128100001",68,"J",NA,"WILEY"
"363",363,363,"Polley, H. Wayne",3,"USDA ARS, Grassland Soil & Water Res Lab, 808 East Blackland Rd, Temple, TX 76502 USA.","usda ars","808 east blackland rd","76502","temple","tx","usa",NA,NA,"0000-0002-1197-8800","WOS:000526128100001",68,"J",NA,"WILEY"
"364",364,364,"Wilsey, Brian",1,"Iowa State Univ, Dept Ecol Evolut & Organismal Biol, 251 Bessey Hall, Ames, IA 50011 USA.","iowa state univ","251 bessey hall","50011","ames","ia","usa",NA,NA,"0000-0002-0628-5006","WOS:000526128100001",68,"J",NA,"WILEY"
"365",365,365,"Xu, Xia",2,"Iowa State Univ, Dept Ecol Evolut & Organismal Biol, 251 Bessey Hall, Ames, IA 50011 USA.","iowa state univ","251 bessey hall","50011","ames","ia","usa",NA,NA,NA,"WOS:000526128100001",68,"J",NA,"WILEY"
"366",366,366,"Bostrom-Einarsson, Lisa",4,"James Cook Univ, TropWATER Ctr Trop Water & Aquat Ecosyst Res, Townsville, Qld 4811, Australia.","james cook univ","tropwater ctr trop water & aquat ecosyst res",NA,"townsville","qld ","australia",NA,"B-5436-2015","0000-0003-4814-9552","WOS:000526172900001",69,"J","2020","WILEY"
"367",367,367,"Dwyer, Patrick G.",5,"DPI Fisheries, Coastal Syst, 1243 Bruxner Highway, Wollongbar, NSW 2477, Australia.","dpi fisheries","coastal syst",NA,"wollongbar","nsw ","australia",NA,NA,"0000-0001-6099-7138","WOS:000526172900001",69,"J","2020","WILEY"
"368",368,368,"Gillies, Chris",3,"James Cook Univ, TropWATER Ctr Trop Water & Aquat Ecosyst Res, Townsville, Qld 4811, Australia.","james cook univ","tropwater ctr trop water & aquat ecosyst res",NA,"townsville","qld ","australia",NA,NA,NA,"WOS:000526172900001",69,"J","2020","WILEY"
"369",369,369,"Heller-Wagner, Gideon",2,"James Cook Univ, TropWATER Ctr Trop Water & Aquat Ecosyst Res, Townsville, Qld 4811, Australia.","james cook univ","tropwater ctr trop water & aquat ecosyst res",NA,"townsville","qld ","australia",NA,NA,NA,"WOS:000526172900001",69,"J","2020","WILEY"
"370",370,370,"McLeod, Ian M.",1,"James Cook Univ, TropWATER Ctr Trop Water & Aquat Ecosyst Res, Townsville, Qld 4811, Australia.","james cook univ","tropwater ctr trop water & aquat ecosyst res",NA,"townsville","qld ","australia",NA,"J-9062-2014","0000-0001-5375-4402","WOS:000526172900001",69,"J","2020","WILEY"
"371",371,371,"Xu, Meng",1,"Pace Univ, Dept Math, 41 Pk Row, New York, NY 10038 USA.","pace univ","41 pk row","10038","new york","ny","usa",NA,NA,NA,"WOS:000526132000001",70,"J","2020","WILEY"
"372",372,372,"Bastias, Roberto",5,"Pontificia Univ Catolica Valparaiso, Fac Ciencias, Inst Biol, Valparaiso, Chile.","pontificia univ catolica valparaiso","fac ciencias",NA,"inst biol","valparaiso","chile",NA,NA,NA,"WOS:000526127000001",71,"J",NA,"WILEY"
"373",373,373,"Carvallo, Gaston O.",6,"Pontificia Univ Catolica Valparaiso, Fac Ciencias, Inst Biol, Valparaiso, Chile.","pontificia univ catolica valparaiso","fac ciencias",NA,"inst biol","valparaiso","chile",NA,NA,NA,"WOS:000526127000001",71,"J",NA,"WILEY"
"374",374,98,"Fonturbel, Francisco E.",1,"Pontificia Univ Catolica Valparaiso, Fac Ciencias, Inst Biol, Valparaiso, Chile.","pontificia univ catolica valparaiso","fac ciencias",NA,"inst biol","valparaiso","chile",NA,"C-7756-2009","0000-0001-8585-2816","WOS:000526127000001",71,"J",NA,"WILEY"
"375",375,375,"Nunez, Mauricio",4,"Pontificia Univ Catolica Valparaiso, Fac Ciencias, Inst Biol, Valparaiso, Chile.","pontificia univ catolica valparaiso","fac ciencias",NA,"inst biol","valparaiso","chile",NA,NA,NA,"WOS:000526127000001",71,"J",NA,"WILEY"
"376",376,376,"Osorio, Felipe",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000526127000001",71,"J",NA,"WILEY"
"377",377,377,"Riffo, Valentina",3,"Univ Chile, Fac Ciencias, Dept Ciencias Ecol, Santiago, Chile.","univ chile","fac ciencias","encia","dept cis ecol","santiago","chile",NA,NA,NA,"WOS:000526127000001",71,"J",NA,"WILEY"
"378",378,378,"Bell, Tom W.",2,"Univ Calif Santa Barbara, Earth Res Inst, Santa Barbara, CA 93106 USA.","univ calif santa barbara","earth res inst","93106","santa barbara","ca","usa",NA,NA,NA,"WOS:000526126500001",72,"J",NA,"WILEY"
